State,p_county,ylat,xlong,p_year,p_cap_ac,p_cap_dc,Average GDP from 2010 to 2020(unit 1 million dollar),% Sun,Total Hours,Clear Days,Population,Empolyment Number,consumption (MWh),expenditures ('000 $),house_price
NE,Lancaster,40.823671,-96.817257,2016,4,4.7,88657.92917,61,2762,117,301707,272563,1535204,146398,"323,740"
NE,Dawson,40.751581,-99.733866,2017,3.6,3.9,88657.92917,61,2762,117,22939,12998,117825,14038,"391,450"
NE,Dakota,42.431533,-96.40808,2016,2.3,3.1,88657.92917,61,2762,117,411402,355870,1274920,167917,"413,290"
NE,Adams,40.603082,-98.438098,2019,0.3,2,88657.92917,61,2762,117,479977,325638,1340095,155385,"556,660"
NE,Washington,41.456685,-96.00476,2019,5,7,88657.92917,61,2762,117,16909,9915,92570,11752,"152,550"
NE,Scotts Bluff,41.889256,-103.650973,2020,4.4,5.2,88657.92917,61,2762,117,36599,26183,174371,23863,"189,940"
NV,Clark,36.392197,-114.964727,2012,20,24.8,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Clark,35.781022,-114.992615,2010,48,60.5,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Clark,36.256491,-115.054411,2007,12,14,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Clark,35.607882,-115.337278,2016,250,338.6,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Clark,35.62505,-115.350152,2012,52,63.5,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Clark,36.386503,-114.952156,2014,20,25,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Clark,35.486403,-114.934023,2014,17.49,21.4,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Clark,35.785768,-114.961632,2015,154,187.6,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Clark,36.207622,-115.04642,2015,15.5,18,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Churchill,39.542771,-118.560936,2012,21.8,26.2,119737.0042,79,3646,158,24148,10920,81783,8406,"286,280"
NV,Clark,36.23712,-114.87362,2013,30,37.6,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Clark,35.881832,-114.965487,2015,255,311.2,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Clark,36.031854,-114.927786,2016,14.4,18,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Nye,36.275343,-115.972339,2017,14,17.5,119737.0042,79,3646,158,43198,16014,232461,28881,"253,010"
NV,Clark,35.788794,-114.979682,2016,93.6,125.2,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Clark,36.525935,-114.75462,2016,250,344.3,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Clark,35.84781,-114.945912,2017,50,62.5,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Churchill,39.582548,-119.068946,2017,10.64,14.5,119737.0042,79,3646,158,24148,10920,81783,8406,"286,280"
NV,Clark,36.410661,-114.912141,2017,100,136.9,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Clark,36.400079,-114.901877,2017,79,99,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Clark,35.867654,-114.955521,2019,200,251.3,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Clark,35.852813,-114.968555,2019,100,132.1,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Washoe,39.580532,-119.517431,2019,10,11,119737.0042,79,3646,158,439914,373256,1444585,148483,"600,270"
NV,Clark,35.836256,-114.9816,2016,100,124.9,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Mineral,38.545208,-118.193732,2017,50,54.5,119737.0042,79,3646,158,793,437,3979,462,"499,540"
NV,Churchill,39.666486,-117.681253,2019,7.3,9.7,119737.0042,79,3646,158,24148,10920,81783,8406,"286,280"
NV,Nye,36.515032,-116.515336,2019,100,126,119737.0042,79,3646,158,43198,16014,232461,28881,"253,010"
NV,Churchill,39.537086,-118.563667,2018,20,24,119737.0042,79,3646,158,24148,10920,81783,8406,"286,280"
NV,Clark,35.786467,-114.997984,2008,10,12.4,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Clark,36.134709,-115.03527,2013,3.3,3.5,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Storey,39.560389,-119.509091,2007,1,1.3,119737.0042,79,3646,158,3941,1213,14129,1452,"342,210"
NV,Lyon,39.121494,-119.140914,2015,18,20.3,119737.0042,79,3646,158,11730,6966,73791,7596,"222,340"
NV,Clark,35.938777,-114.886585,2021,160,180,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Humboldt,40.720895,-117.063807,2021,101,122.9,119737.0042,79,3646,158,135182,68910,275606,54883,"446,280"
NV,Clark,35.844998,-114.972093,2020,25,32.7,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Clark,35.892361,-114.936029,2020,25,32.7,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Clark,35.901334,-114.926483,2020,50,65.4,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Washoe,39.587008,-119.527319,2020,54.6,61.2,119737.0042,79,3646,158,439914,373256,1444585,148483,"600,270"
NV,Clark,35.771769,-114.976657,2021,250,332.3,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Clark,36.425518,-114.923188,2021,100,123.5,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NV,Washoe,40.080627,-119.963667,2021,100,130,119737.0042,79,3646,158,439914,373256,1444585,148483,"600,270"
NV,Clark,36.057741,-115.79137,2023,93.8,93.8,119737.0042,79,3646,158,22684,13293,108316,11150,"171,850"
NH,Hillsborough,42.811419,-71.500408,2019,2.4,3,62395.27917,54,2519,90,1323059,1174448,6956643,783707,"464,180"
NJ,Hunterdon,40.523679,-74.843237,2016,4.7,5.4,478581.0208,56,2499,96,125708,87484,481485,67145,"573,280"
NJ,Monmouth,40.351987,-74.190334,2013,3,3.7,478581.0208,56,2499,96,627532,482734,2313459,322094,"641,140"
NJ,Cumberland,39.504859,-74.997595,2011,2.3,3,478581.0208,56,2499,96,10890,4147,49146,5977,"138,970"
NJ,Hunterdon,40.521711,-75.012315,2012,3,3.5,478581.0208,56,2499,96,125708,87484,481485,67145,"573,280"
NJ,Cumberland,39.420877,-74.973563,2011,3.7,4.7,478581.0208,56,2499,96,10890,4147,49146,5977,"138,970"
NJ,Cumberland,39.462373,-75.070105,2011,3.7,4.8,478581.0208,56,2499,96,10890,4147,49146,5977,"138,970"
NJ,Warren,40.788686,-75.104945,2012,2,2,478581.0208,56,2499,96,5504,1667,32102,3887,"104,580"
NJ,Hudson,40.750774,-74.109901,2011,2.5,3,478581.0208,56,2499,96,668526,438655,1454406,237912,"593,700"
NJ,Somerset,40.400608,-74.66942,2012,1.5,1.7,478581.0208,56,2499,96,51363,26987,150384,23151,"187,550"
NJ,Union,40.684142,-74.404404,2011,1,1.1,478581.0208,56,2499,96,40334,33240,222132,22816,"127,110"
NJ,Warren,40.86116,-74.82189,2009,2.2,2.2,478581.0208,56,2499,96,5504,1667,32102,3887,"104,580"
NJ,Gloucester,39.825159,-75.219952,2011,4,5.2,478581.0208,56,2499,96,291286,186680,972716,168122,"328,400"
NJ,Union,40.619265,-74.215961,2010,2.7,3.2,478581.0208,56,2499,96,40334,33240,222132,22816,"127,110"
NJ,Hunterdon,40.514648,-74.976785,2011,3,3.5,478581.0208,56,2499,96,125708,87484,481485,67145,"573,280"
NJ,Cumberland,39.374948,-75.032172,2013,1.3,1.5,478581.0208,56,2499,96,10890,4147,49146,5977,"138,970"
NJ,Middlesex,40.424611,-74.487521,2013,4.7,5.7,478581.0208,56,2499,96,164438,126431,579032,114076,"425,710"
NJ,Cumberland,39.439886,-75.044907,2012,3.1,3.7,478581.0208,56,2499,96,10890,4147,49146,5977,"138,970"
NJ,Burlington,39.92218,-74.806705,2013,1.3,1.5,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Somerset,40.470462,-74.685313,2009,1.5,1.8,478581.0208,56,2499,96,51363,26987,150384,23151,"187,550"
NJ,Burlington,40.000426,-74.734998,2011,2.8,3,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Burlington,40.030541,-74.826335,2011,3.5,3.8,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Burlington,39.927902,-74.814517,2012,5.5,6.7,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Cumberland,39.518434,-75.029924,2012,2.2,2.2,478581.0208,56,2499,96,10890,4147,49146,5977,"138,970"
NJ,Gloucester,39.787452,-75.34888,2011,1.2,1.5,478581.0208,56,2499,96,291286,186680,972716,168122,"328,400"
NJ,Cumberland,39.489266,-74.980232,2011,2.4,3,478581.0208,56,2499,96,10890,4147,49146,5977,"138,970"
NJ,Monmouth,40.256635,-74.349664,2011,3.5,3.6,478581.0208,56,2499,96,627532,482734,2313459,322094,"641,140"
NJ,Mercer,40.168797,-74.657843,2010,3.6,4.3,478581.0208,56,2499,96,15971,4353,67343,8122,"150,200"
NJ,Burlington,39.92928,-74.817683,2013,1,1.4,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Burlington,39.928527,-74.818519,2011,3.9,5,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Hunterdon,40.522547,-74.94351,2018,8.8,10,478581.0208,56,2499,96,125708,87484,481485,67145,"573,280"
NJ,Burlington,40.031906,-74.647398,2018,7.5,9.2,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Morris,40.826722,-74.715886,2010,1.4,1.8,478581.0208,56,2499,96,5694,2337,26370,3474,"123,560"
NJ,Burlington,39.981618,-74.765313,2015,10,12.9,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Monmouth,40.43752,-74.160226,2014,3.6,4,478581.0208,56,2499,96,627532,482734,2313459,322094,"641,140"
NJ,Burlington,39.987335,-74.801665,2013,1,1.1,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Ocean,40.11017,-74.131647,2014,5,6.1,478581.0208,56,2499,96,586166,285460,2173320,310908,"428,440"
NJ,Middlesex,40.444019,-74.243163,2018,8.8,10.7,478581.0208,56,2499,96,164438,126431,579032,114076,"425,710"
NJ,Somerset,40.487106,-74.519391,2012,1,1.2,478581.0208,56,2499,96,51363,26987,150384,23151,"187,550"
NJ,Cumberland,39.464854,-75.067553,2009,4.1,4.3,478581.0208,56,2499,96,10890,4147,49146,5977,"138,970"
NJ,Cumberland,39.380515,-75.189464,2011,10,12.5,478581.0208,56,2499,96,10890,4147,49146,5977,"138,970"
NJ,Salem,39.613599,-75.309144,2011,18,20,478581.0208,56,2499,96,64504,33154,230822,40801,"245,530"
NJ,Mercer,40.168902,-74.631126,2011,7.5,8.6,478581.0208,56,2499,96,15971,4353,67343,8122,"150,200"
NJ,Burlington,40.005806,-74.730363,2014,7,9.2,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Hunterdon,40.483209,-75.013649,2013,8,11.5,478581.0208,56,2499,96,125708,87484,481485,67145,"573,280"
NJ,Monmouth,40.230544,-74.226697,2014,8,9.9,478581.0208,56,2499,96,627532,482734,2313459,322094,"641,140"
NJ,Somerset,40.559386,-74.712099,2014,7.73,10,478581.0208,56,2499,96,51363,26987,150384,23151,"187,550"
NJ,Gloucester,39.793739,-75.106623,2015,8.6,11.2,478581.0208,56,2499,96,291286,186680,972716,168122,"328,400"
NJ,Burlington,40.126408,-74.710255,2015,7.8,10.1,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Gloucester,39.836156,-75.22221,2011,5.1,5.5,478581.0208,56,2499,96,291286,186680,972716,168122,"328,400"
NJ,Mercer,40.277356,-74.556683,2011,12,14.1,478581.0208,56,2499,96,15971,4353,67343,8122,"150,200"
NJ,Hunterdon,40.48657,-74.852404,2011,8,10,478581.0208,56,2499,96,125708,87484,481485,67145,"573,280"
NJ,Mercer,40.299698,-74.719753,2012,5.5,6.1,478581.0208,56,2499,96,15971,4353,67343,8122,"150,200"
NJ,Monmouth,40.26267,-74.083978,2012,15.9,19,478581.0208,56,2499,96,627532,482734,2313459,322094,"641,140"
NJ,Warren,40.695171,-75.146658,2013,9.8,13.1,478581.0208,56,2499,96,5504,1667,32102,3887,"104,580"
NJ,Mercer,40.253192,-74.645678,2013,7.5,8.3,478581.0208,56,2499,96,15971,4353,67343,8122,"150,200"
NJ,Atlantic,39.42112,-74.640111,2011,2.4,2.5,478581.0208,56,2499,96,274026,211844,835392,147653,"412,290"
NJ,Hunterdon,40.676028,-74.912226,2011,2,2.5,478581.0208,56,2499,96,125708,87484,481485,67145,"573,280"
NJ,Cumberland,39.488272,-75.222428,2014,6.8,7.5,478581.0208,56,2499,96,10890,4147,49146,5977,"138,970"
NJ,Mercer,40.292463,-74.85575,2010,4.1,4.1,478581.0208,56,2499,96,15971,4353,67343,8122,"150,200"
NJ,Warren,40.831844,-75.015562,2013,1,1.2,478581.0208,56,2499,96,5504,1667,32102,3887,"104,580"
NJ,Mercer,40.334899,-74.646974,2012,4.5,6.8,478581.0208,56,2499,96,15971,4353,67343,8122,"150,200"
NJ,Warren,40.754978,-75.171655,2015,3.3,3.9,478581.0208,56,2499,96,5504,1667,32102,3887,"104,580"
NJ,Bergen,40.821805,-74.096,2013,1.2,1.5,478581.0208,56,2499,96,930310,875196,2790598,458092,"695,300"
NJ,Monmouth,40.180572,-74.537774,2016,2.8,3.3,478581.0208,56,2499,96,627532,482734,2313459,322094,"641,140"
NJ,Hunterdon,40.443127,-74.876195,2016,1.9,2.2,478581.0208,56,2499,96,125708,87484,481485,67145,"573,280"
NJ,Warren,40.759633,-74.935395,2016,5,6,478581.0208,56,2499,96,5504,1667,32102,3887,"104,580"
NJ,Somerset,40.700289,-74.581901,2016,2.6,3.7,478581.0208,56,2499,96,51363,26987,150384,23151,"187,550"
NJ,Monmouth,40.193749,-74.155175,2015,1.5,2,478581.0208,56,2499,96,627532,482734,2313459,322094,"641,140"
NJ,Warren,40.845294,-75.061213,2014,4.5,6,478581.0208,56,2499,96,5504,1667,32102,3887,"104,580"
NJ,Salem,39.535317,-75.18051,2014,2,2.3,478581.0208,56,2499,96,64504,33154,230822,40801,"245,530"
NJ,Somerset,40.451193,-74.716389,2016,3,3,478581.0208,56,2499,96,51363,26987,150384,23151,"187,550"
NJ,Monmouth,40.233025,-74.08907,2016,3.1,4,478581.0208,56,2499,96,627532,482734,2313459,322094,"641,140"
NJ,Gloucester,39.776964,-75.122864,2014,2.3,3,478581.0208,56,2499,96,291286,186680,972716,168122,"328,400"
NJ,Hunterdon,40.599778,-75.107579,2015,3,3.5,478581.0208,56,2499,96,125708,87484,481485,67145,"573,280"
NJ,Cape May,38.9773,-74.906812,2012,1.5,1.8,478581.0208,56,2499,96,95404,54982,339205,59960,"564,630"
NJ,Atlantic,39.408982,-74.532289,2012,3.1,4,478581.0208,56,2499,96,274026,211844,835392,147653,"412,290"
NJ,Gloucester,39.574213,-75.015135,2018,4,4.1,478581.0208,56,2499,96,291286,186680,972716,168122,"328,400"
NJ,Somerset,40.538564,-74.531758,2018,2.7,2.7,478581.0208,56,2499,96,51363,26987,150384,23151,"187,550"
NJ,Ocean,40.023485,-74.313699,2020,9.6,14.4,478581.0208,56,2499,96,586166,285460,2173320,310908,"428,440"
NJ,Cape May,39.003356,-74.932959,2012,1,1.3,478581.0208,56,2499,96,95404,54982,339205,59960,"564,630"
NJ,Somerset,40.571677,-74.664808,2013,1.5,1.7,478581.0208,56,2499,96,51363,26987,150384,23151,"187,550"
NJ,Gloucester,39.81725,-75.196839,2018,3.7,4.9,478581.0208,56,2499,96,291286,186680,972716,168122,"328,400"
NJ,Burlington,40.152368,-74.657739,2018,1.9,2.5,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Burlington,40.048103,-74.93473,2019,1.3,1.6,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Middlesex,40.437115,-74.335685,2019,3.1,4.4,478581.0208,56,2499,96,164438,126431,579032,114076,"425,710"
NJ,Warren,40.669652,-75.165134,2020,8,10,478581.0208,56,2499,96,5504,1667,32102,3887,"104,580"
NJ,Warren,40.725378,-75.058572,2020,8.8,10,478581.0208,56,2499,96,5504,1667,32102,3887,"104,580"
NJ,Sussex,41.100024,-74.732012,2016,2.9,3.7,478581.0208,56,2499,96,211224,133384,1015252,135142,"399,520"
NJ,Burlington,40.053334,-74.555876,2016,4.5,6,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Monmouth,40.254879,-74.380928,2015,1.3,1.6,478581.0208,56,2499,96,627532,482734,2313459,322094,"641,140"
NJ,Monmouth,40.256576,-74.441386,2016,10.6,12.3,478581.0208,56,2499,96,627532,482734,2313459,322094,"641,140"
NJ,Cumberland,39.409096,-75.222375,2019,3.8,5.5,478581.0208,56,2499,96,10890,4147,49146,5977,"138,970"
NJ,Warren,40.837589,-75.06646,2018,10,14,478581.0208,56,2499,96,5504,1667,32102,3887,"104,580"
NJ,Burlington,40.091117,-74.807593,2018,2.6,3.8,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Camden,39.837922,-75.052974,2016,2.8,3.4,478581.0208,56,2499,96,52092,16027,277906,33615,"270,720"
NJ,Hunterdon,40.65175,-74.906972,2019,1.5,2,478581.0208,56,2499,96,125708,87484,481485,67145,"573,280"
NJ,Ocean,40.090288,-74.265223,2016,1.2,1.4,478581.0208,56,2499,96,586166,285460,2173320,310908,"428,440"
NJ,Burlington,39.976981,-74.621048,2013,11.4,12.3,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Middlesex,40.495048,-74.396886,2010,1.7,2,478581.0208,56,2499,96,164438,126431,579032,114076,"425,710"
NJ,Sussex,41.152924,-74.63972,2015,7.85,10,478581.0208,56,2499,96,211224,133384,1015252,135142,"399,520"
NJ,Burlington,40.037974,-74.776801,2015,6.8,8.5,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Atlantic,39.502683,-74.9617,2016,5.9,7.1,478581.0208,56,2499,96,274026,211844,835392,147653,"412,290"
NJ,Atlantic,39.416166,-74.545172,2016,8.5,10.7,478581.0208,56,2499,96,274026,211844,835392,147653,"412,290"
NJ,Burlington,40.095943,-74.783592,2016,7.92,9.9,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Sussex,41.16509,-74.702885,2012,8.16,9.8,478581.0208,56,2499,96,211224,133384,1015252,135142,"399,520"
NJ,Monmouth,40.135668,-74.175298,2016,7,8.9,478581.0208,56,2499,96,627532,482734,2313459,322094,"641,140"
NJ,Monmouth,40.445737,-74.154262,2019,5.5,6.8,478581.0208,56,2499,96,627532,482734,2313459,322094,"641,140"
NJ,Middlesex,40.523188,-74.429786,2009,1.2,1.4,478581.0208,56,2499,96,164438,126431,579032,114076,"425,710"
NJ,Ocean,40.133702,-74.42241,2019,8.8,23.4,478581.0208,56,2499,96,586166,285460,2173320,310908,"428,440"
NJ,Burlington,40.06403,-74.59304,2015,5,6,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Burlington,40.069513,-74.584948,2015,5.2,6.3,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Burlington,40.064881,-74.582917,2014,5,6.1,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Burlington,39.976645,-74.623413,2017,13,16.5,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Warren,40.757432,-74.957565,2019,7.6,10,478581.0208,56,2499,96,5504,1667,32102,3887,"104,580"
NJ,Somerset,40.714775,-74.665918,2016,6.2,8,478581.0208,56,2499,96,51363,26987,150384,23151,"187,550"
NJ,Burlington,40.044876,-74.610378,2017,8.3,9.9,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Hunterdon,40.464344,-74.857111,2016,7.5,10,478581.0208,56,2499,96,125708,87484,481485,67145,"573,280"
NJ,Hunterdon,40.451113,-74.867903,2018,8.4,10,478581.0208,56,2499,96,125708,87484,481485,67145,"573,280"
NJ,Mercer,40.231523,-74.753507,2010,1,1.3,478581.0208,56,2499,96,15971,4353,67343,8122,"150,200"
NJ,Sussex,41.188306,-74.590763,2014,7,9.4,478581.0208,56,2499,96,211224,133384,1015252,135142,"399,520"
NJ,Essex,40.756777,-74.339898,2015,4.5,5.5,478581.0208,56,2499,96,769362,577774,2029842,385805,"703,960"
NJ,Camden,39.760038,-75.014863,2013,1.3,1.4,478581.0208,56,2499,96,52092,16027,277906,33615,"270,720"
NJ,Burlington,39.979712,-74.702129,2017,8.8,10,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Burlington,39.983381,-74.696469,2017,8.8,10,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Middlesex,40.575508,-74.392639,2012,1,1,478581.0208,56,2499,96,164438,126431,579032,114076,"425,710"
NJ,Mercer,40.37938,-74.625401,2017,2.5,2.9,478581.0208,56,2499,96,15971,4353,67343,8122,"150,200"
NJ,Middlesex,40.403142,-74.569359,2018,10,13,478581.0208,56,2499,96,164438,126431,579032,114076,"425,710"
NJ,Gloucester,39.849083,-75.210326,2020,6.5,7.9,478581.0208,56,2499,96,291286,186680,972716,168122,"328,400"
NJ,Camden,39.987005,-75.037326,2018,3.9,5.3,478581.0208,56,2499,96,52092,16027,277906,33615,"270,720"
NJ,Morris,40.92629,-74.492613,2013,4.1,4.9,478581.0208,56,2499,96,5694,2337,26370,3474,"123,560"
NJ,Sussex,41.200115,-74.492175,2019,3,3.6,478581.0208,56,2499,96,211224,133384,1015252,135142,"399,520"
NJ,Somerset,40.573755,-74.647372,2012,2.4,2.4,478581.0208,56,2499,96,51363,26987,150384,23151,"187,550"
NJ,Middlesex,40.456802,-74.328896,2012,1.3,1.3,478581.0208,56,2499,96,164438,126431,579032,114076,"425,710"
NJ,Cumberland,39.41454,-75.235255,2021,1.5,1.9,478581.0208,56,2499,96,10890,4147,49146,5977,"138,970"
NJ,Sussex,40.926465,-74.675149,2020,1.2,1.5,478581.0208,56,2499,96,211224,133384,1015252,135142,"399,520"
NJ,Burlington,40.119097,-74.714875,2013,2.2,2.7,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Middlesex,40.314396,-74.424522,2020,13,14.7,478581.0208,56,2499,96,164438,126431,579032,114076,"425,710"
NJ,Sussex,41.152968,-74.741672,2019,2.2,3,478581.0208,56,2499,96,211224,133384,1015252,135142,"399,520"
NJ,Monmouth,40.275918,-74.09283,2020,20,28,478581.0208,56,2499,96,627532,482734,2313459,322094,"641,140"
NJ,Somerset,40.557224,-74.57548,2017,2.3,3.1,478581.0208,56,2499,96,51363,26987,150384,23151,"187,550"
NJ,Ocean,39.988703,-74.240883,2021,21.3,28.9,478581.0208,56,2499,96,586166,285460,2173320,310908,"428,440"
NJ,Ocean,40.064224,-74.350456,2021,2.9,4,478581.0208,56,2499,96,586166,285460,2173320,310908,"428,440"
NJ,Morris,40.932135,-74.62305,2021,1.6,2.3,478581.0208,56,2499,96,5694,2337,26370,3474,"123,560"
NJ,Monmouth,40.235169,-74.320932,2014,5.34,6.3,478581.0208,56,2499,96,627532,482734,2313459,322094,"641,140"
NJ,Middlesex,40.487526,-74.358832,2016,7.7,7.7,478581.0208,56,2499,96,164438,126431,579032,114076,"425,710"
NJ,Burlington,40.049719,-74.935023,2021,2.4,3.1,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Burlington,39.819748,-74.894617,2020,2.6,2.6,478581.0208,56,2499,96,450236,364438,1513441,243556,"358,520"
NJ,Monmouth,40.168114,-74.032355,2020,2.3,3.3,478581.0208,56,2499,96,627532,482734,2313459,322094,"641,140"
NJ,Morris,40.883023,-74.713336,2022,19.8,25.6,478581.0208,56,2499,96,5694,2337,26370,3474,"123,560"
NJ,Hunterdon,40.618829,-75.150897,2022,6.7,8,478581.0208,56,2499,96,125708,87484,481485,67145,"573,280"
NJ,Mercer,40.193569,-74.567541,2022,2.2,2.7,478581.0208,56,2499,96,15971,4353,67343,8122,"150,200"
NJ,Essex,40.751359,-74.351945,2022,6.3,8.9,478581.0208,56,2499,96,769362,577774,2029842,385805,"703,960"
NJ,Somerset,40.53456,-74.566673,2023,5.5,5.5,478581.0208,56,2499,96,51363,26987,150384,23151,"187,550"
NJ,Ocean,39.986465,-74.236445,2023,4,4,478581.0208,56,2499,96,586166,285460,2173320,310908,"428,440"
NJ,Hunterdon,40.613771,-75.158862,2019,7.5,8.9,478581.0208,56,2499,96,125708,87484,481485,67145,"573,280"
NM,Otero,32.976818,-105.971754,2013,7.5,9.6,78224.45,76,3415,167,18440,8425,63593,9989,"151,530"
NM,McKinley,35.523792,-108.772724,2018,8,9.8,78224.45,76,3415,167,74346,32570,116607,13764,"77,960"
NM,Torrance,35.016505,-106.097148,2019,50,67.7,78224.45,76,3415,167,15599,3111,38263,5866,"169,140"
